,Customer_ID,Units bought,Money Spent,Year,Month,Day,Date bought
28568,9172,6,47.71,1997,3,26,3/26/1997
28569,9172,1,12.99,1997,9,13,9/13/1997
28570,9172,12,186.88,1997,9,15,9/15/1997
28571,9172,4,55.96,1997,9,15,9/15/1997
28572,9172,6,80.44,1997,9,30,9/30/1997
28573,9172,1,15.49,1997,10,1,10/1/1997
28574,9172,5,31.95,1997,10,8,10/8/1997
28575,9172,16,185.34,1997,12,15,12/15/1997
28576,9172,3,45.47,1997,12,18,12/18/1997
28577,9172,1,29.99,1997,12,19,12/19/1997
28578,9172,5,47.45,1997,12,22,12/22/1997
28579,9172,28,409.22,1998,4,6,4/6/1998
28580,9172,1,15.49,1998,4,7,4/7/1998
28581,9172,1,18.49,1998,5,3,5/3/1998
28582,9172,14,139.89,1998,5,5,5/5/1998
28583,9173,5,66.85,1997,2,3,2/3/1997
28584,9173,2,24.94,1997,3,28,3/28/1997
28585,9173,7,104.93,1998,6,2,6/2/1998
28586,9174,1,14.96,1997,2,3,2/3/1997
28587,9175,1,15.36,1997,2,3,2/3/1997
28588,9176,1,9.77,1997,2,3,2/3/1997
28589,9176,2,26.13,1997,7,23,7/23/1997
28590,9177,4,56.04,1997,2,3,2/3/1997
28591,9177,5,66.29,1997,2,10,2/10/1997
28592,9177,3,31.77,1997,4,23,4/23/1997
28593,9177,1,5.99,1997,5,7,5/7/1997
28594,9177,1,12.25,1997,5,14,5/14/1997
28595,9177,1,13.98,1997,5,14,5/14/1997
28596,9177,1,39.51,1997,5,20,5/20/1997
28597,9177,4,51.16,1997,5,24,5/24/1997
28598,9177,1,13.97,1997,5,27,5/27/1997
28599,9177,1,14.96,1997,6,3,6/3/1997
28600,9177,1,13.97,1997,6,3,6/3/1997
28601,9177,1,13.77,1997,6,7,6/7/1997
28602,9177,1,11.77,1997,6,10,6/10/1997
28603,9177,1,13.97,1997,6,15,6/15/1997
28604,9177,1,13.97,1997,6,24,6/24/1997
28605,9177,1,14.96,1997,6,25,6/25/1997
28606,9177,3,36.74,1997,7,9,7/9/1997
28607,9177,2,29.92,1997,7,14,7/14/1997
28608,9177,1,29.32,1997,7,16,7/16/1997
28609,9177,2,24.73,1997,7,20,7/20/1997
28610,9177,4,59.84,1997,8,3,8/3/1997
28611,9177,3,33.46,1997,8,7,8/7/1997
28612,9177,2,25.48,1997,9,21,9/21/1997
28613,9177,1,12.99,1997,10,2,10/2/1997
28614,9177,2,21.48,1997,10,23,10/23/1997
28615,9177,2,25.98,1997,10,23,10/23/1997
28616,9177,1,11.49,1997,10,27,10/27/1997
28617,9177,6,79.44,1997,11,10,11/10/1997
28618,9177,3,37.97,1997,11,11,11/11/1997
28619,9177,4,54.46,1998,1,9,1/9/1998
28620,9177,3,41.47,1998,2,2,2/2/1998
28621,9177,1,11.88,1998,2,14,2/14/1998
28622,9177,1,12.99,1998,3,1,3/1/1998
28623,9177,1,12.99,1998,3,6,3/6/1998
28624,9177,2,28.98,1998,3,14,3/14/1998
28625,9177,1,11.49,1998,3,21,3/21/1998
28626,9177,1,14.99,1998,3,22,3/22/1998
28627,9177,1,11.88,1998,4,19,4/19/1998
28628,9177,1,39.99,1998,4,19,4/19/1998
28629,9177,3,37.86,1998,6,10,6/10/1998
28630,9177,1,12.99,1998,6,10,6/10/1998
28631,9177,1,11.49,1998,6,18,6/18/1998
28632,9178,1,16.36,1997,2,3,2/3/1997
28633,9179,4,57.5,1997,2,3,2/3/1997
28634,9179,5,69.66,1997,2,26,2/26/1997
28635,9179,8,100.37,1997,4,19,4/19/1997
28636,9179,2,31.49,1997,5,14,5/14/1997
28637,9179,1,13.97,1997,9,1,9/1/1997
28638,9179,6,94.44,1997,11,12,11/12/1997
28639,9179,2,25.48,1997,12,7,12/7/1997
28640,9179,3,54.97,1998,1,6,1/6/1998
28641,9179,3,37.97,1998,1,22,1/22/1998
28642,9179,3,60.97,1998,3,3,3/3/1998
28643,9179,1,15.49,1998,3,10,3/10/1998
28644,9179,2,70.96,1998,6,8,6/8/1998
28645,9180,1,21.97,1997,2,3,2/3/1997
28646,9180,2,56.98,1998,1,4,1/4/1998
28647,9181,1,13.97,1997,2,3,2/3/1997
28648,9181,2,18.56,1997,3,17,3/17/1997
28649,9181,1,13.77,1997,7,30,7/30/1997
28650,9181,3,38.91,1997,9,3,9/3/1997
28651,9181,2,25.98,1997,10,16,10/16/1997
28652,9181,1,17.99,1997,10,25,10/25/1997
28653,9181,1,7.49,1997,10,28,10/28/1997
28654,9181,3,38.97,1997,11,19,11/19/1997
28655,9181,1,12.99,1998,1,12,1/12/1998
28656,9181,1,19.49,1998,1,17,1/17/1998
28657,9181,2,55.48,1998,2,18,2/18/1998
28658,9181,2,25.98,1998,3,26,3/26/1998
28659,9181,2,26.48,1998,4,2,4/2/1998
28660,9181,2,19.27,1998,4,27,4/27/1998
28661,9181,2,28.48,1998,5,28,5/28/1998
28662,9181,2,29.98,1998,6,26,6/26/1998
28663,9182,5,98,1997,2,3,2/3/1997
28664,9183,1,8.77,1997,2,3,2/3/1997
28665,9183,1,14.99,1997,2,8,2/8/1997
28666,9183,3,44.97,1997,3,2,3/2/1997
28667,9183,1,9.97,1997,3,16,3/16/1997
28668,9183,1,19.99,1997,4,5,4/5/1997
28669,9184,1,15.36,1997,2,3,2/3/1997
28670,9185,1,14.99,1997,2,3,2/3/1997
28671,9186,1,14.37,1997,2,3,2/3/1997
28672,9187,1,21.99,1997,2,3,2/3/1997
28673,9188,1,12.97,1997,2,3,2/3/1997
28674,9188,4,43.51,1997,3,29,3/29/1997
28675,9189,1,13.97,1997,2,3,2/3/1997
28676,9190,1,38.77,1997,2,11,2/11/1997
28677,9190,1,38.77,1997,2,19,2/19/1997
28678,9191,1,11.77,1997,2,3,2/3/1997
28679,9192,1,6.79,1997,2,3,2/3/1997
28680,9192,1,11.77,1997,2,14,2/14/1997
28681,9192,1,5.78,1997,8,24,8/24/1997
28682,9192,1,13.97,1997,8,29,8/29/1997
28683,9192,1,16.49,1997,10,7,10/7/1997
28684,9192,1,5.99,1997,11,4,11/4/1997
28685,9193,2,25.73,1997,2,3,2/3/1997
28686,9193,2,22.54,1997,3,7,3/7/1997
28687,9193,2,25.74,1997,4,7,4/7/1997
28688,9193,2,46.63,1997,7,31,7/31/1997
28689,9193,2,23.98,1997,10,19,10/19/1997
28690,9193,2,26.98,1997,12,22,12/22/1997
28691,9194,2,29.33,1997,2,3,2/3/1997
28692,9194,2,29.58,1997,7,30,7/30/1997
28693,9194,1,13.49,1998,1,26,1/26/1998
28694,9194,1,11.49,1998,2,25,2/25/1998
28695,9194,2,31.98,1998,6,10,6/10/1998
28696,9194,1,23.08,1998,6,17,6/17/1998
28697,9195,4,55.47,1997,2,3,2/3/1997
28698,9195,2,33.32,1997,2,3,2/3/1997
28699,9195,1,11.77,1997,5,13,5/13/1997
28700,9195,3,41.92,1997,8,13,8/13/1997
28701,9195,2,27.94,1997,8,13,8/13/1997
28702,9196,1,5.78,1997,2,5,2/5/1997
28703,9197,2,29.73,1997,2,3,2/3/1997
28704,9198,4,60.24,1997,2,3,2/3/1997
28705,9199,2,25.54,1997,2,3,2/3/1997
28706,9200,1,21.77,1997,2,3,2/3/1997
28707,9201,1,15.98,1997,2,4,2/4/1997
28708,9202,2,23.54,1997,2,5,2/5/1997
28709,9202,2,23.98,1998,4,10,4/10/1998
28710,9203,2,28.34,1997,2,3,2/3/1997
28711,9204,1,15.76,1997,2,3,2/3/1997
28712,9204,1,9.77,1997,2,4,2/4/1997
28713,9205,1,17.36,1997,2,3,2/3/1997
28714,9206,1,19.99,1997,2,3,2/3/1997
28715,9206,1,19.99,1997,3,11,3/11/1997
28716,9206,1,33.99,1997,3,27,3/27/1997
28717,9206,1,16.99,1997,4,12,4/12/1997
28718,9206,1,21.9,1997,6,12,6/12/1997
28719,9206,1,25.32,1997,7,1,7/1/1997
28720,9206,1,23.88,1997,7,6,7/6/1997
28721,9206,1,22.44,1997,7,22,7/22/1997
28722,9206,1,19.55,1997,8,3,8/3/1997
28723,9206,1,29.6,1997,8,14,8/14/1997
28724,9206,1,13.97,1997,9,5,9/5/1997
28725,9206,1,11.49,1997,9,19,9/19/1997
28726,9206,1,29.99,1997,9,23,9/23/1997
28727,9206,1,13.99,1997,10,9,10/9/1997
28728,9206,1,26.99,1997,10,20,10/20/1997
28729,9206,1,16.49,1997,11,4,11/4/1997
28730,9206,1,18.49,1997,11,5,11/5/1997
28731,9206,1,13.99,1997,11,9,11/9/1997
28732,9206,1,13.49,1998,4,21,4/21/1998
28733,9206,1,13.99,1998,6,8,6/8/1998
28734,9207,1,22.99,1997,2,3,2/3/1997
28735,9208,9,152.08,1997,2,3,2/3/1997
28736,9208,5,117.95,1997,10,23,10/23/1997
28737,9208,3,63.97,1997,11,10,11/10/1997
28738,9208,7,96.82,1998,1,25,1/25/1998
28739,9208,4,79.95,1998,6,15,6/15/1998
28740,9209,2,23.54,1997,2,3,2/3/1997
28741,9209,2,25.98,1997,10,14,10/14/1997
28742,9209,2,18.98,1997,11,4,11/4/1997
28743,9209,4,64.96,1997,12,11,12/11/1997
28744,9209,1,12.99,1998,4,15,4/15/1998
28745,9209,2,34.48,1998,5,10,5/10/1998
28746,9209,1,11.99,1998,6,5,6/5/1998
28747,9210,6,87.61,1997,2,4,2/4/1997
28748,9210,3,50.1,1997,2,12,2/12/1997
28749,9210,10,165.25,1997,4,11,4/11/1997
28750,9210,29,353.11,1997,4,17,4/17/1997
28751,9210,1,17.49,1998,6,15,6/15/1998
28752,9211,1,14.96,1997,2,3,2/3/1997
28753,9212,2,31.96,1997,2,3,2/3/1997
28754,9212,1,24.77,1997,6,20,6/20/1997
28755,9212,1,12.99,1997,9,16,9/16/1997
28756,9213,1,5.78,1997,2,4,2/4/1997
28757,9214,1,12.49,1997,2,3,2/3/1997
28758,9214,1,14.96,1997,3,19,3/19/1997
28759,9214,3,41.91,1997,4,15,4/15/1997
28760,9214,1,12.99,1998,3,10,3/10/1998
28761,9214,1,12.99,1998,3,17,3/17/1998
28762,9214,1,11.88,1998,6,22,6/22/1998
28763,9215,2,51.98,1997,2,3,2/3/1997
28764,9215,1,22.49,1997,11,6,11/6/1997
28765,9215,1,14.99,1998,2,1,2/1/1998
28766,9216,4,52.68,1997,2,6,2/6/1997
28767,9216,3,39.7,1997,2,27,2/27/1997
28768,9217,1,23.99,1997,2,3,2/3/1997
28769,9218,3,37.47,1997,2,3,2/3/1997
28770,9218,7,72.18,1997,7,7,7/7/1997
28771,9218,3,37.47,1998,3,2,3/2/1998
28772,9219,1,41.9,1997,2,3,2/3/1997
28773,9220,2,27.94,1997,2,11,2/11/1997
28774,9221,1,39.97,1997,2,3,2/3/1997
28775,9222,1,12.49,1997,2,3,2/3/1997
28776,9222,1,15.7,1997,3,29,3/29/1997
28777,9222,1,14.37,1997,3,29,3/29/1997
28778,9222,1,8.77,1997,4,7,4/7/1997
28779,9222,1,10.77,1997,5,5,5/5/1997
28780,9222,2,24.74,1997,5,10,5/10/1997
28781,9222,2,28.73,1997,5,19,5/19/1997
28782,9222,1,12.97,1997,5,22,5/22/1997
28783,9222,2,20.96,1997,5,25,5/25/1997
28784,9222,6,80.41,1997,6,24,6/24/1997
28785,9222,2,34.95,1997,7,1,7/1/1997
28786,9222,1,21.7,1997,8,30,8/30/1997
28787,9222,1,13.99,1997,10,3,10/3/1997
28788,9222,1,16.99,1997,10,6,10/6/1997
28789,9222,1,12.99,1997,10,12,10/12/1997
28790,9223,3,43.49,1997,2,3,2/3/1997
28791,9223,5,72.46,1997,7,28,7/28/1997
28792,9223,8,95.74,1998,3,1,3/1/1998
28793,9224,4,54.96,1997,2,3,2/3/1997
28794,9224,2,29.98,1997,3,2,3/2/1997
28795,9225,1,19.99,1997,2,3,2/3/1997
28796,9225,1,32.49,1997,11,26,11/26/1997
28797,9225,1,12.99,1998,6,27,6/27/1998
28798,9226,1,15.96,1997,2,4,2/4/1997
28799,9226,1,15.49,1997,12,2,12/2/1997
28800,9227,1,9.78,1997,2,3,2/3/1997
28801,9228,2,44.98,1997,2,9,2/9/1997
28802,9228,1,13.99,1997,12,28,12/28/1997
28803,9228,2,30.98,1997,12,28,12/28/1997
28804,9228,1,12.58,1998,2,1,2/1/1998
28805,9229,1,15.36,1997,2,3,2/3/1997
28806,9229,1,14.96,1997,7,26,7/26/1997
28807,9230,4,66.9,1997,2,4,2/4/1997
28808,9230,9,119.9,1997,3,19,3/19/1997
28809,9230,8,105.33,1997,6,30,6/30/1997
28810,9230,7,98.35,1997,7,28,7/28/1997
28811,9231,1,15.36,1997,2,3,2/3/1997
28812,9232,1,9.77,1997,2,3,2/3/1997
28813,9233,1,10.77,1997,2,3,2/3/1997
28814,9234,1,20.99,1997,2,3,2/3/1997
28815,9235,5,84.47,1997,2,3,2/3/1997
28816,9235,1,27.77,1997,7,7,7/7/1997
28817,9235,2,25.48,1997,9,18,9/18/1997
28818,9235,2,28.48,1997,10,15,10/15/1997
28819,9235,2,28.98,1997,12,11,12/11/1997
28820,9235,1,15.49,1998,5,1,5/1/1998
28821,9235,1,15.49,1998,6,2,6/2/1998
28822,9236,3,40.5,1997,2,3,2/3/1997
28823,9237,3,42.1,1997,2,9,2/9/1997
28824,9237,2,25.74,1997,2,17,2/17/1997
28825,9237,4,79.4,1997,3,19,3/19/1997
28826,9237,1,13.97,1997,3,26,3/26/1997
28827,9237,2,34.95,1997,4,2,4/2/1997
28828,9237,2,23.74,1997,4,10,4/10/1997
28829,9237,3,34.9,1997,4,15,4/15/1997
28830,9237,2,28.93,1997,4,21,4/21/1997
28831,9237,3,37.5,1997,6,24,6/24/1997
28832,9237,2,29.33,1997,6,27,6/27/1997
28833,9237,2,30.72,1997,7,15,7/15/1997
28834,9237,2,27.73,1997,8,17,8/17/1997
28835,9237,3,41.5,1997,8,28,8/28/1997
28836,9237,2,28.48,1997,9,25,9/25/1997
28837,9237,5,59.45,1997,9,27,9/27/1997
28838,9237,4,53.46,1997,10,22,10/22/1997
28839,9237,3,41.63,1998,2,20,2/20/1998
28840,9238,5,58.64,1997,2,3,2/3/1997
28841,9238,5,68.03,1997,2,5,2/5/1997
28842,9238,1,14.96,1997,7,30,7/30/1997
28843,9238,3,39.97,1998,5,3,5/3/1998
28844,9239,2,28.13,1997,2,3,2/3/1997
28845,9240,1,15.36,1997,2,3,2/3/1997
28846,9240,1,11.99,1998,4,29,4/29/1998
28847,9241,13,188.25,1997,2,8,2/8/1997
28848,9241,3,46.08,1997,5,4,5/4/1997
28849,9241,3,88.51,1997,7,22,7/22/1997
28850,9241,3,37.51,1997,7,26,7/26/1997
28851,9242,2,22.46,1997,2,3,2/3/1997
28852,9242,1,14.96,1997,5,30,5/30/1997
28853,9242,1,13.98,1998,2,16,2/16/1998
28854,9242,1,12.99,1998,5,19,5/19/1998
28855,9242,1,14.42,1998,5,29,5/29/1998
28856,9243,1,15.36,1997,2,10,2/10/1997
28857,9243,1,15.49,1998,1,12,1/12/1998
28858,9243,3,45.97,1998,1,27,1/27/1998
28859,9244,7,100.55,1997,2,4,2/4/1997
28860,9245,12,213.06,1997,2,4,2/4/1997
28861,9245,3,46.97,1997,12,5,12/5/1997
28862,9246,1,12.77,1997,2,3,2/3/1997
28863,9246,6,84.6,1997,3,18,3/18/1997
28864,9247,3,56.35,1997,2,3,2/3/1997
28865,9247,4,46.5,1997,8,16,8/16/1997
28866,9248,1,21.99,1997,2,3,2/3/1997
28867,9249,1,11.77,1997,2,5,2/5/1997
28868,9250,1,14.96,1997,2,4,2/4/1997
28869,9251,2,32.32,1997,2,4,2/4/1997
28870,9252,1,14.96,1997,2,4,2/4/1997
28871,9253,1,15.36,1997,2,4,2/4/1997
28872,9254,1,15.36,1997,2,4,2/4/1997
28873,9254,1,14.79,1997,4,10,4/10/1997
28874,9254,2,22.98,1998,2,17,2/17/1998
28875,9254,1,13.99,1998,6,11,6/11/1998
28876,9255,1,15.99,1997,2,4,2/4/1997
28877,9256,1,14.37,1997,2,4,2/4/1997
28878,9257,1,12.49,1997,2,4,2/4/1997
28879,9257,1,12.25,1997,6,23,6/23/1997
28880,9257,1,12.49,1997,11,10,11/10/1997
28881,9257,1,15.49,1997,12,5,12/5/1997
28882,9257,1,14.49,1998,5,15,5/15/1998
28883,9258,3,27.57,1997,2,4,2/4/1997
28884,9258,1,14.96,1997,3,28,3/28/1997
28885,9258,1,15.96,1997,4,6,4/6/1997
28886,9258,1,12.99,1998,3,25,3/25/1998
28887,9258,1,6.28,1998,4,15,4/15/1998
28888,9258,1,28.49,1998,4,17,4/17/1998
28889,9258,1,14.49,1998,5,7,5/7/1998
28890,9259,3,34.51,1997,2,4,2/4/1997
28891,9260,9,116.71,1997,2,4,2/4/1997
28892,9261,1,12.97,1997,2,4,2/4/1997
28893,9262,1,13.97,1997,2,4,2/4/1997
28894,9262,2,27.94,1997,3,19,3/19/1997
28895,9262,1,11.77,1997,6,9,6/9/1997
28896,9262,2,23.48,1998,3,14,3/14/1998
28897,9263,17,198.48,1997,2,4,2/4/1997
28898,9263,2,27.73,1997,2,9,2/9/1997
28899,9263,1,13.97,1997,4,22,4/22/1997
28900,9264,1,88.77,1997,2,4,2/4/1997
28901,9265,1,12.77,1997,2,4,2/4/1997
28902,9265,1,14.99,1997,11,16,11/16/1997
28903,9265,1,9.49,1997,11,19,11/19/1997
28904,9265,2,19.98,1997,11,22,11/22/1997
28905,9265,2,25.48,1997,11,23,11/23/1997
28906,9265,1,25.49,1997,12,7,12/7/1997
28907,9265,2,25.48,1998,4,11,4/11/1998
28908,9265,1,11.49,1998,4,18,4/18/1998
28909,9265,1,15.99,1998,4,18,4/18/1998
28910,9266,2,22.76,1997,2,4,2/4/1997
28911,9266,3,38.31,1997,3,30,3/30/1997
28912,9266,2,28.34,1997,6,25,6/25/1997
28913,9266,2,20.74,1997,7,28,7/28/1997
28914,9266,2,29.48,1997,12,2,12/2/1997
28915,9267,2,29.92,1997,2,4,2/4/1997
28916,9268,2,20.76,1997,2,7,2/7/1997
28917,9269,1,51.99,1997,2,8,2/8/1997
28918,9269,1,36.97,1997,2,22,2/22/1997
28919,9269,1,14.37,1997,2,23,2/23/1997
28920,9270,1,10.97,1997,2,4,2/4/1997
28921,9271,3,45.09,1997,2,4,2/4/1997
28922,9271,1,13.97,1997,4,7,4/7/1997
28923,9271,4,69.96,1997,11,5,11/5/1997
28924,9271,2,27.98,1997,12,15,12/15/1997
28925,9271,2,27.57,1998,3,12,3/12/1998
28926,9271,1,15.49,1998,5,18,5/18/1998
28927,9272,1,14.96,1997,2,4,2/4/1997
28928,9273,2,29.33,1997,2,10,2/10/1997
28929,9274,1,30.99,1997,2,4,2/4/1997
28930,9274,1,10.77,1997,4,14,4/14/1997
28931,9274,3,26.97,1998,6,16,6/16/1998
28932,9275,5,73.88,1997,2,9,2/9/1997
28933,9275,10,148.4,1997,10,30,10/30/1997
28934,9275,7,86.61,1998,5,4,5/4/1998
28935,9276,1,14.9,1997,2,4,2/4/1997
28936,9277,1,23.99,1997,2,4,2/4/1997
28937,9278,1,14.96,1997,2,4,2/4/1997
28938,9278,2,29.92,1997,5,22,5/22/1997
28939,9279,1,10.77,1997,2,4,2/4/1997
28940,9280,2,29.33,1997,3,17,3/17/1997
28941,9281,7,80.39,1997,2,4,2/4/1997
28942,9281,4,56.7,1997,2,8,2/8/1997
28943,9281,3,49.5,1997,2,14,2/14/1997
28944,9281,5,54.85,1997,3,18,3/18/1997
28945,9281,2,36.95,1997,3,25,3/25/1997
28946,9281,3,35.51,1997,5,11,5/11/1997
28947,9281,1,19.99,1997,6,24,6/24/1997
28948,9281,3,15.57,1997,6,27,6/27/1997
28949,9281,2,26.73,1997,7,20,7/20/1997
28950,9281,2,21.54,1997,8,5,8/5/1997
28951,9281,3,36.47,1997,9,29,9/29/1997
28952,9281,1,12.99,1997,10,12,10/12/1997
28953,9281,6,111.44,1998,2,11,2/11/1998
28954,9282,2,26.73,1997,2,4,2/4/1997
28955,9283,1,12.49,1997,2,5,2/5/1997
28956,9284,1,15.36,1997,2,5,2/5/1997
28957,9285,2,33.47,1997,2,4,2/4/1997
28958,9286,2,31.54,1997,2,4,2/4/1997
28959,9287,1,7.98,1997,2,4,2/4/1997
28960,9288,2,27.76,1997,2,4,2/4/1997
28961,9289,5,86.51,1997,2,4,2/4/1997
28962,9289,1,11.77,1997,2,23,2/23/1997
28963,9289,3,54.75,1997,3,1,3/1/1997
28964,9289,1,16.65,1997,6,24,6/24/1997
28965,9289,1,11.77,1997,7,4,7/4/1997
28966,9289,1,11.77,1997,8,24,8/24/1997
28967,9289,1,9.77,1997,8,28,8/28/1997
28968,9289,1,6.77,1997,8,28,8/28/1997
28969,9289,1,11.49,1997,10,4,10/4/1997
28970,9289,1,9.49,1997,10,8,10/8/1997
28971,9289,6,76.44,1997,11,1,11/1/1997
28972,9289,1,12.99,1998,6,28,6/28/1998
28973,9290,1,14.79,1997,2,4,2/4/1997
28974,9291,1,13.77,1997,2,4,2/4/1997
28975,9292,2,25.74,1997,2,4,2/4/1997
28976,9293,4,62.48,1997,2,4,2/4/1997
28977,9294,2,32.72,1997,2,4,2/4/1997
28978,9294,1,9.98,1997,5,13,5/13/1997
28979,9295,1,9.98,1997,2,4,2/4/1997
28980,9296,1,17.76,1997,2,15,2/15/1997
28981,9296,4,61.24,1997,3,5,3/5/1997
28982,9296,4,58.85,1997,4,3,4/3/1997
28983,9296,5,79.62,1997,5,5,5/5/1997
28984,9296,1,26.75,1997,8,28,8/28/1997
28985,9297,5,68.56,1997,2,4,2/4/1997
28986,9298,1,27.37,1997,2,4,2/4/1997
28987,9299,3,67.95,1997,2,4,2/4/1997
28988,9299,3,49.75,1997,2,24,2/24/1997
28989,9299,2,43.98,1997,2,26,2/26/1997
28990,9299,1,9.99,1997,3,13,3/13/1997
28991,9299,1,19.99,1997,4,4,4/4/1997
28992,9299,2,52.28,1997,5,17,5/17/1997
28993,9299,2,23.11,1997,5,27,5/27/1997
28994,9299,1,8.77,1997,6,1,6/1/1997
28995,9299,1,4.79,1997,6,8,6/8/1997
28996,9299,1,12.25,1997,6,8,6/8/1997
28997,9299,1,12.77,1997,6,18,6/18/1997
28998,9299,2,42.98,1997,7,21,7/21/1997
28999,9299,3,38.51,1997,7,27,7/27/1997
29000,9299,1,14.96,1997,9,3,9/3/1997
29001,9299,4,79.96,1998,3,4,3/4/1998
29002,9299,3,41.47,1998,4,22,4/22/1998
29003,9299,5,69.45,1998,5,29,5/29/1998
29004,9300,2,27.94,1997,2,4,2/4/1997
29005,9300,2,31.93,1997,2,16,2/16/1997
29006,9301,1,14.37,1997,2,4,2/4/1997
29007,9302,4,60.64,1997,2,4,2/4/1997
29008,9303,2,26.95,1997,2,6,2/6/1997
29009,9304,1,14.37,1997,2,4,2/4/1997
29010,9304,1,4.79,1997,6,15,6/15/1997
29011,9305,2,23.54,1997,2,4,2/4/1997
29012,9306,5,65.41,1997,2,4,2/4/1997
29013,9307,2,65.13,1997,2,4,2/4/1997
29014,9307,3,60.43,1997,2,7,2/7/1997
29015,9307,1,7.98,1997,2,7,2/7/1997
29016,9307,2,18.95,1997,4,19,4/19/1997
29017,9307,2,32.77,1997,6,16,6/16/1997
29018,9307,8,123.28,1997,8,20,8/20/1997
29019,9307,6,74.93,1998,3,4,3/4/1998
29020,9307,1,60.99,1998,3,6,3/6/1998
29021,9308,7,100.16,1997,3,21,3/21/1997
29022,9309,1,11.77,1997,2,4,2/4/1997
29023,9310,5,102.51,1997,2,4,2/4/1997
29024,9310,2,21.54,1997,2,13,2/13/1997
29025,9311,3,44.29,1997,2,4,2/4/1997
29026,9311,4,52.47,1997,3,28,3/28/1997
29027,9311,2,37.33,1997,6,9,6/9/1997
29028,9311,4,55.46,1997,11,9,11/9/1997
29029,9311,5,76.45,1998,4,10,4/10/1998
29030,9311,2,38.67,1998,6,4,6/4/1998
29031,9312,1,13.97,1997,2,4,2/4/1997
29032,9313,2,30.75,1997,2,4,2/4/1997
29033,9314,3,44.37,1997,2,4,2/4/1997
29034,9314,1,22.77,1997,3,9,3/9/1997
29035,9314,3,42.9,1997,7,20,7/20/1997
29036,9314,5,81.95,1997,11,23,11/23/1997
29037,9314,2,31.98,1997,12,3,12/3/1997
29038,9314,2,28.98,1998,2,11,2/11/1998
29039,9314,1,13.99,1998,2,18,2/18/1998
29040,9315,2,24.13,1997,2,4,2/4/1997
29041,9316,1,11.77,1997,2,4,2/4/1997
29042,9317,1,12.97,1997,2,4,2/4/1997
29043,9318,4,103.3,1997,2,4,2/4/1997
29044,9319,1,7.78,1997,2,4,2/4/1997
29045,9320,2,39.74,1997,3,14,3/14/1997
29046,9320,5,57.84,1998,1,21,1/21/1998
29047,9321,1,22.3,1997,2,4,2/4/1997
29048,9321,1,24.99,1997,2,24,2/24/1997
29049,9322,1,10.78,1997,2,4,2/4/1997
29050,9322,2,35.48,1997,12,4,12/4/1997
29051,9323,1,14.79,1997,2,4,2/4/1997
29052,9324,1,12.49,1997,2,4,2/4/1997
29053,9325,1,11.77,1997,2,4,2/4/1997
29054,9326,3,47.97,1997,2,4,2/4/1997
29055,9327,4,52.47,1997,2,4,2/4/1997
29056,9328,1,7.78,1997,2,4,2/4/1997
29057,9329,2,39.36,1997,2,4,2/4/1997
29058,9329,1,10.77,1997,3,12,3/12/1997
29059,9329,4,44.53,1997,3,22,3/22/1997
29060,9329,2,29.92,1997,4,5,4/5/1997
29061,9330,1,14.96,1997,2,4,2/4/1997
29062,9330,1,12.49,1998,1,21,1/21/1998
29063,9330,1,12.49,1998,1,26,1/26/1998
29064,9331,1,7.78,1997,2,4,2/4/1997
29065,9332,1,5.78,1997,2,4,2/4/1997
29066,9333,2,42.98,1997,2,4,2/4/1997
29067,9334,1,14.96,1997,2,4,2/4/1997
29068,9335,4,54.28,1997,2,4,2/4/1997
29069,9336,1,15.36,1997,2,4,2/4/1997
29070,9337,7,95.55,1997,2,4,2/4/1997
29071,9338,1,15.36,1997,2,4,2/4/1997
29072,9338,1,11.77,1997,4,25,4/25/1997
29073,9339,2,39.75,1997,2,4,2/4/1997
29074,9340,4,72.08,1997,2,4,2/4/1997
29075,9340,4,55.7,1997,2,19,2/19/1997
29076,9340,7,104.99,1997,3,27,3/27/1997
29077,9340,1,14.96,1997,4,10,4/10/1997
29078,9340,7,103.75,1997,5,5,5/5/1997
29079,9340,6,102.63,1997,6,27,6/27/1997
29080,9340,1,14.96,1997,6,30,6/30/1997
29081,9340,6,67.81,1997,7,4,7/4/1997
29082,9340,6,113.46,1997,7,23,7/23/1997
29083,9340,7,88.93,1997,10,6,10/6/1997
29084,9340,5,66.95,1997,10,26,10/26/1997
29085,9340,4,57.46,1997,11,18,11/18/1997
29086,9340,8,122.42,1997,12,4,12/4/1997
29087,9340,6,72.44,1998,1,20,1/20/1998
29088,9340,10,138.38,1998,3,5,3/5/1998
29089,9340,18,247.25,1998,5,15,5/15/1998
29090,9340,7,112.02,1998,6,29,6/29/1998
29091,9341,1,15.36,1997,2,4,2/4/1997
29092,9341,1,27.99,1998,6,13,6/13/1998
29093,9342,2,86.36,1997,2,4,2/4/1997
29094,9342,6,88.84,1997,2,16,2/16/1997
29095,9342,4,70.52,1997,3,1,3/1/1997
29096,9342,2,25.54,1997,3,8,3/8/1997
29097,9342,4,67.74,1997,3,19,3/19/1997
29098,9342,4,59.11,1997,4,1,4/1/1997
29099,9342,5,61.25,1997,4,22,4/22/1997
29100,9342,4,49.89,1997,5,1,5/1/1997
29101,9342,4,54.87,1997,5,5,5/5/1997
29102,9342,2,31.61,1997,5,14,5/14/1997
29103,9342,3,38.71,1997,5,21,5/21/1997
29104,9342,3,38.71,1997,6,9,6/9/1997
